rodada,atleta_id,clube_id,pontuacao,pontuacao_media,preco,preco_variacao,posicao,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,participou,ano
3,68827,303,0.0,5.9,6.76,0.0,zag,1,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,False,2015
3,68951,303,2.3,1.77,7.41,0.09,mei,3,3,0,0,0,1,0,0,0,5,5,0,1,0,0,0,0,0,True,2015
3,37245,303,2.91,4.9,10.97,0.3,tec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,2015
3,72204,303,0.5,4.47,11.84,-0.48,ata,7,1,0,0,2,0,1,0,0,1,3,0,0,0,0,0,0,0,True,2015
3,80949,303,7.0,4.8,12.01,1.55,ata,6,15,0,0,2,2,1,2,0,5,2,0,1,0,0,0,0,0,True,2015
3,37941,303,0.0,-0.3,13.51,-1.26,ata,0,1,0,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,True,2015
3,42213,303,2.0,2.9,14.29,-0.13,mei,5,7,0,0,0,1,0,0,0,8,12,0,0,0,0,0,0,0,True,2015
3,52674,303,0.0,8.55,14.66,0.0,lat,2,5,0,0,1,0,0,0,0,8,4,0,0,0,1,0,0,0,False,2015
3,68872,303,10.5,7.17,16.84,2.69,gol,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,4,True,2015
3,73635,303,0.0,7.8,18.83,0.0,ata,4,3,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,False,2015
3,73992,303,0.6,9.73,21.45,-1.35,lat,6,6,3,0,1,1,0,1,0,4,0,0,0,0,1,0,0,0,True,2015
3,51319,303,3.3,9.7,26.83,-1.0,mei,0,11,0,1,7,2,2,2,0,5,2,0,1,0,0,0,0,0,True,2015
3,42474,314,0.0,-2.1,0.79,0.0,lat,0,4,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,False,2015
3,81094,314,0.0,0.0,1.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,82791,314,0.0,0.0,1.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,87268,314,0.0,0.0,1.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,89695,314,0.0,0.0,1.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,89696,314,0.0,0.0,1.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,91888,314,0.0,0.0,1.0,0.0,lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,51299,314,0.0,-2.2,1.33,0.0,zag,0,3,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,False,2015
3,88309,314,0.0,0.0,2.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,91761,314,0.0,0.0,2.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,79702,314,2.1,0.0,2.48,0.74,zag,3,8,0,0,1,0,0,0,0,2,3,0,1,0,0,0,0,0,True,2015
3,38745,314,-1.1,-0.7,2.53,-1.19,zag,2,5,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,True,2015
3,80975,314,2.7,0.55,2.54,0.92,lat,1,5,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,True,2015
3,62976,314,0.0,-0.5,2.77,0.0,lat,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,2015
3,73445,314,0.0,-0.5,2.93,0.0,mei,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,2015
3,83335,314,4.4,0.27,2.99,1.33,ata,1,8,1,0,2,1,0,2,0,0,4,0,1,0,0,0,0,0,True,2015
3,37695,314,0.0,0.0,3.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,62107,314,0.0,0.0,3.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,73502,314,0.0,0.0,3.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,82616,314,0.0,0.0,3.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,80323,314,-2.5,-2.5,3.1,-1.9,lat,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,True,2015
3,60797,314,0.9,2.4,3.38,-0.06,mei,1,3,0,0,0,1,0,0,0,5,4,0,1,0,0,0,0,0,True,2015
3,38178,314,-2.0,-0.5,3.94,-1.6,ata,4,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,True,2015
3,73527,314,0.0,0.0,4.0,0.0,lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,86391,314,0.0,0.0,4.0,0.0,lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,68808,314,2.8,0.8,4.19,0.8,lat,6,10,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,True,2015
3,37306,314,3.39,1.6,4.6,1.1,tec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,2015
3,78151,314,6.4,1.8,4.8,2.3,gol,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,True,2015
3,50346,314,0.0,0.0,5.0,0.0,lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,73863,314,0.0,0.0,5.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,78977,314,0.0,0.0,5.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,63003,314,0.0,0.6,5.22,0.0,mei,3,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,False,2015
3,42489,314,0.0,0.0,6.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,60794,314,1.5,1.17,6.09,0.21,lat,8,10,0,0,0,2,0,0,0,3,4,0,1,0,0,0,0,0,True,2015
3,49641,314,0.0,0.0,7.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,63020,314,0.0,0.0,7.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,91234,314,6.6,4.3,7.53,2.06,mei,6,8,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,True,2015
3,41387,314,0.0,0.0,8.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,68893,314,0.0,1.75,9.24,0.0,ata,2,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,60822,314,0.8,3.25,10.29,-0.55,mei,0,4,0,0,0,2,0,1,0,4,0,0,0,0,0,0,0,0,True,2015
3,71995,314,17.1,9.25,10.64,6.01,ata,0,2,0,0,2,0,2,1,0,3,3,0,1,0,0,0,0,0,True,2015
3,38150,314,-2.4,1.93,16.29,-1.65,mei,3,20,0,1,0,2,1,0,0,2,4,0,2,0,0,0,0,0,True,2015
3,40130,315,0.0,0.0,1.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,71601,315,0.0,0.0,1.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,89445,315,0.0,0.0,1.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,90290,315,0.0,0.0,1.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,90291,315,0.0,0.0,1.0,0.0,lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,90939,315,0.0,0.0,1.0,0.0,lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,91099,315,0.0,0.0,1.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,79193,315,0.0,-2.3,1.34,0.0,mei,1,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,False,2015
3,82566,315,0.0,0.0,2.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,87197,315,0.0,0.0,2.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,87201,315,0.0,0.0,2.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,89191,315,0.0,0.0,2.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,90777,315,0.0,0.0,2.0,0.0,lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,90872,315,2.4,2.4,2.52,0.52,mei,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,True,2015
3,85931,315,-2.0,-0.47,2.98,-1.12,mei,2,10,0,0,0,1,0,0,0,2,3,0,1,0,0,0,0,0,True,2015
3,52897,315,0.0,0.0,3.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,71885,315,0.0,0.0,3.0,0.0,lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,83760,315,0.0,0.0,3.0,0.0,lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,73513,315,0.0,0.7,3.72,0.0,mei,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,2015
3,79892,315,0.0,0.0,3.96,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,50393,315,0.0,0.0,4.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,51168,315,0.0,0.0,4.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,78458,315,0.0,0.0,4.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,50439,315,3.7,1.4,4.59,0.91,zag,4,9,0,0,0,0,0,0,0,2,3,0,1,0,1,0,0,0,True,2015
3,51683,315,0.0,0.0,4.75,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,54250,315,0.0,0.0,4.75,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,69008,315,0.0,0.0,5.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,51293,315,0.0,0.0,6.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,60780,315,4.35,3.28,7.06,1.32,tec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,2015
3,69782,315,5.3,5.85,7.5,1.29,lat,6,14,0,0,0,1,0,0,0,6,6,0,0,0,1,0,0,0,True,2015
3,55519,315,1.8,1.8,7.95,-1.05,ata,1,2,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,True,2015
3,72099,315,0.0,0.0,8.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,68698,315,-0.2,0.87,8.43,-1.07,mei,1,6,0,0,1,2,0,1,0,5,5,0,2,0,0,0,0,0,True,2015
3,63014,315,-0.5,1.2,8.49,-0.6,mei,7,13,0,0,0,0,0,1,0,5,4,0,1,0,0,0,0,0,True,2015
3,50361,315,2.1,3.23,9.87,0.16,zag,0,7,1,0,0,0,0,2,0,4,0,0,2,0,1,0,0,0,True,2015
3,38069,315,0.0,0.0,10.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,61135,315,2.8,3.63,12.14,0.33,ata,8,8,1,0,2,0,0,0,0,4,5,0,1,0,0,0,0,0,True,2015
3,51042,315,16.3,6.3,12.26,5.88,lat,7,8,0,0,3,1,1,1,0,3,3,0,1,0,1,0,0,0,True,2015
3,50313,315,0.8,3.17,12.48,-0.3,mei,5,7,0,0,0,0,1,0,0,3,4,0,1,0,0,0,0,0,True,2015
3,38287,315,1.5,3.2,13.39,-0.12,ata,6,7,0,0,5,1,1,3,0,0,3,0,1,0,0,0,0,0,True,2015
3,82768,315,7.4,4.93,13.56,1.91,gol,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,True,2015
3,62009,315,6.5,3.87,14.3,1.69,mei,4,15,1,0,1,3,0,2,0,5,3,0,0,0,0,0,0,0,True,2015
3,73620,316,-2.5,-3.6,0.81,0.02,zag,1,3,0,0,0,0,0,0,0,1,3,0,1,1,0,0,0,0,True,2015
3,88848,316,0.0,0.0,1.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,90703,316,0.0,0.0,1.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,91921,316,0.0,0.0,1.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,88916,316,0.0,1.0,1.58,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,False,2015
3,84887,316,0.0,-1.9,1.66,0.0,mei,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,False,2015
3,83811,316,0.0,1.4,1.9,0.0,lat,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,2015
3,91920,316,0.0,1.5,1.98,0.0,zag,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,73618,316,0.0,0.0,2.0,0.0,lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,77809,316,0.0,0.0,2.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,85210,316,0.0,0.0,2.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,89977,316,0.0,0.0,2.0,0.0,lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,91654,316,0.0,0.0,2.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,62971,316,0.0,-2.1,2.29,0.0,zag,1,1,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,False,2015
3,87747,316,1.3,0.45,2.5,0.31,mei,4,4,0,0,0,1,0,0,0,2,4,0,1,0,0,0,0,0,True,2015
3,63096,316,0.0,0.0,3.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,68945,316,0.0,0.0,3.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,78967,316,0.0,-0.55,3.0,0.0,ata,2,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,False,2015
3,80393,316,-0.4,2.25,3.29,-0.62,mei,2,4,0,0,0,1,0,1,0,5,4,0,1,0,0,0,0,0,True,2015
3,81914,316,0.0,-0.3,3.72,0.0,mei,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,77911,316,0.0,-1.1,3.88,0.0,mei,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,2015
3,78117,316,0.0,0.93,3.89,-0.37,ata,4,3,0,0,3,1,0,1,0,0,3,0,0,0,0,0,0,0,True,2015
3,80553,316,0.0,0.0,4.0,0.0,lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,83688,316,0.0,0.0,4.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,87586,316,0.0,0.0,4.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,87732,316,0.0,0.0,4.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,77529,316,-4.7,1.2,4.02,-2.52,lat,2,8,0,0,0,0,0,0,0,4,8,0,2,0,1,0,0,0,True,2015
3,63133,316,0.0,0.0,5.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,73317,316,0.97,2.42,5.31,-0.27,tec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,2015
3,69048,316,-1.0,0.87,5.45,-0.97,ata,1,4,0,0,0,1,0,0,0,3,5,0,0,0,0,0,0,0,True,2015
3,51476,316,0.0,0.0,6.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,80552,316,-0.8,3.6,6.35,-1.23,lat,8,5,0,0,1,0,0,0,0,4,5,0,1,0,1,0,0,0,True,2015
3,81950,316,0.7,2.15,6.53,-0.27,mei,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,True,2015
3,69329,316,-3.6,3.55,6.62,-2.43,lat,1,8,0,0,0,0,0,0,0,5,5,0,1,0,1,0,0,0,True,2015
3,72039,316,0.0,0.0,7.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,68830,316,0.0,3.0,7.12,0.0,mei,3,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,False,2015
3,69047,316,8.8,7.0,7.61,2.76,mei,4,6,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,True,2015
3,81770,316,2.5,0.0,7.89,0.36,ata,2,9,0,0,2,0,0,2,0,1,2,0,0,0,0,0,0,0,True,2015
3,37652,316,0.0,0.0,8.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,38515,316,2.8,3.75,8.76,0.19,zag,1,3,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,True,2015
3,68974,316,0.6,0.35,8.95,-0.6,ata,1,2,0,0,0,4,0,1,0,0,3,0,0,0,0,0,0,0,True,2015
3,72084,316,0.0,0.0,9.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,37958,316,0.0,0.0,10.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,63119,316,0.0,0.0,10.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,79066,316,7.0,11.7,12.22,1.26,gol,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,True,2015
3,38394,316,0.0,5.7,13.01,0.0,zag,0,3,0,0,0,1,0,0,0,2,1,0,1,0,1,0,0,0,False,2015
3,78897,215,-1.1,-2.7,0.81,0.02,mei,0,2,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,True,2015
3,80328,215,0.0,0.0,1.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,80335,215,0.0,0.0,1.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,90317,215,0.0,0.0,1.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,90319,215,0.0,0.0,1.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,90320,215,0.0,0.0,1.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,91741,215,0.0,0.0,1.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,82461,215,0.0,0.0,2.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,84314,215,0.0,0.0,2.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,87754,215,0.0,0.0,2.0,0.0,lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,90318,215,0.0,0.0,2.0,0.0,lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,91391,215,0.0,0.0,2.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,91468,215,0.0,0.0,2.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,79339,215,0.0,0.0,2.37,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,62056,215,1.4,-1.57,2.49,0.3,ata,3,7,0,0,1,1,0,4,0,1,7,0,1,0,0,0,0,0,True,2015
3,62120,215,0.0,0.0,3.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,71724,215,0.0,0.0,3.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,78414,215,0.0,0.0,3.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,84703,215,0.0,0.0,3.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,89904,215,0.0,0.0,3.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,90321,215,0.0,0.0,3.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,82737,215,0.0,-0.5,3.56,0.0,ata,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,2015
3,69015,215,0.0,0.0,4.0,0.0,lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,83101,215,0.0,0.0,4.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,71042,215,0.0,0.17,4.41,-0.4,mei,3,4,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,True,2015
3,86890,215,0.2,0.87,4.46,-0.21,ata,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,2015
3,73879,215,-0.3,0.87,4.6,-0.63,lat,2,12,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,True,2015
3,79866,215,0.85,1.85,4.91,-0.09,tec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,2015
3,78648,215,0.0,0.0,5.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,79228,215,0.0,0.0,5.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,80576,215,0.0,0.0,5.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,87399,215,0.3,4.15,5.55,-0.63,lat,3,8,0,0,0,1,0,0,0,5,6,0,1,0,1,0,0,0,True,2015
3,70928,215,1.9,0.75,5.62,0.27,ata,1,3,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,True,2015
3,60859,215,0.7,0.7,5.92,-1.08,ata,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,2015
3,82337,215,0.0,0.0,6.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,68910,215,2.4,1.67,6.26,0.47,mei,3,5,0,0,0,1,0,0,0,4,5,0,0,0,0,0,0,0,True,2015
3,69019,215,0.0,0.0,7.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,70121,215,0.0,0.0,7.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,62004,215,2.8,1.7,7.19,0.52,zag,3,5,0,0,0,1,0,0,0,2,4,0,1,0,1,0,0,0,True,2015
3,41859,215,-1.1,0.05,7.31,-1.18,mei,2,10,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,True,2015
3,62119,215,0.0,0.0,8.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
3,61241,215,0.0,3.05,8.43,0.0,lat,3,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,False,2015
3,73528,215,-1.3,3.0,8.59,-1.2,zag,1,2,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,True,2015
3,37781,215,0.7,1.43,8.68,-0.42,mei,3,1,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,True,2015
3,72023,215,0.0,3.2,10.59,0.0,lat,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,False,2015
3,72731,215,2.7,6.47,17.56,0.06,gol,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,4,True,2015
4,81121,262,0.0,-2.3,0.79,0.0,mei,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,2015
4,68873,262,-6.0,-3.52,0.81,0.0,gol,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,True,2015
4,81219,262,0.0,0.0,1.0,0.0,lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
4,88072,262,0.0,0.0,1.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
4,89258,262,0.0,0.0,1.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
4,91194,262,0.0,0.0,1.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
4,91263,262,0.0,0.0,1.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
4,74103,262,0.0,0.0,2.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
4,88065,262,0.0,0.0,2.0,0.0,lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
4,78895,262,0.0,2.7,2.63,0.0,zag,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,False,2015
4,91264,262,0.0,0.0,3.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
4,72491,262,-2.8,-0.77,3.36,-1.45,zag,2,4,0,0,0,1,0,0,0,1,5,0,1,0,0,0,0,0,True,2015
4,78086,262,0.0,0.0,4.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2015
4,74060,262,0.0,-1.3,4.36,0.0,mei,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,False,2015
4,62086,262,-9.6,-0.9,4.43,-3.9,lat,4,11,0,0,0,0,0,3,0,6,6,1,1,0,0,0,0,0,True,2015
4,68962,262,0.6,0.63,5.48,0.01,mei,3,5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,True,2015
4,37993,262,0.0,1.2,5.6,0.0,mei,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,2015
4,69268,262,0.6,2.3,5.81,-0.55,mei,1,3,0,0,2,0,0,0,0,5,7,0,1,0,0,0,0,0,True,2015
