team,round,result_match,championship_score,home_team,goals_conceded,goals_scored,ag_scored,ag_conceded,wcg,clube_nome
285.0,35,0,65,0,26.0,46.0,1.3142857142857143,0.7428571428571429,15.0,Internacional
282.0,35,3,53,1,39.0,41.0,1.1714285714285715,1.1142857142857143,10.0,Atlético-MG
217.0,35,1,20,1,53.0,14.0,0.4,1.5142857142857142,5.0,Paraná
315.0,35,0,37,0,48.0,24.0,0.6857142857142857,1.3714285714285714,8.0,Chapecoense
265.0,35,0,44,0,40.0,31.0,0.8857142857142857,1.1428571428571428,11.0,Bahia
266.0,35,1,42,1,42.0,28.0,0.8,1.2,13.0,Fluminense
262.0,35,3,70,0,27.0,44.0,1.2571428571428571,0.7714285714285715,17.0,Flamengo
354.0,35,1,37,0,33.0,21.0,0.6,0.9428571428571428,11.0,Ceará-SC
292.0,35,0,38,1,51.0,24.0,0.6857142857142857,1.457142857142857,9.0,Sport
275.0,35,1,71,0,24.0,55.0,1.5714285714285714,0.6857142857142857,17.0,Palmeiras
284.0,35,3,62,1,25.0,44.0,1.2571428571428571,0.7142857142857143,19.0,Grêmio
283.0,36,3,52,1,30.0,32.0,0.8888888888888888,0.8333333333333334,12.0,Cruzeiro
293.0,36,3,53,1,32.0,43.0,1.1944444444444444,0.8888888888888888,15.0,Atlético-PR
327.0,36,0,38,0,46.0,25.0,0.6944444444444444,1.2777777777777777,10.0,América-MG
287.0,36,0,36,0,60.0,28.0,0.7777777777777778,1.6666666666666667,10.0,Vitória
267.0,36,3,42,1,45.0,36.0,1.0,1.25,6.0,Vasco
263.0,36,1,45,0,44.0,34.0,0.9444444444444444,1.2222222222222223,10.0,Botafogo
276.0,36,0,62,0,33.0,44.0,1.2222222222222223,0.9166666666666666,14.0,São Paulo
277.0,36,1,47,1,34.0,38.0,1.0555555555555556,0.9444444444444444,14.0,Santos
264.0,36,0,43,0,34.0,27.0,0.75,0.9444444444444444,11.0,Corinthians
285.0,36,0,65,1,28.0,47.0,1.3055555555555556,0.7777777777777778,15.0,Internacional
282.0,36,3,56,0,40.0,43.0,1.1944444444444444,1.1111111111111112,10.0,Atlético-MG
217.0,36,0,20,0,54.0,14.0,0.3888888888888889,1.5,5.0,Paraná
315.0,36,3,40,1,49.0,26.0,0.7222222222222222,1.3611111111111112,8.0,Chapecoense
265.0,36,3,47,1,40.0,33.0,0.9166666666666666,1.1111111111111112,12.0,Bahia
266.0,36,0,42,0,44.0,28.0,0.7777777777777778,1.2222222222222223,13.0,Fluminense
262.0,36,3,73,1,27.0,46.0,1.2777777777777777,0.75,18.0,Flamengo
354.0,36,3,40,1,33.0,22.0,0.6111111111111112,0.9166666666666666,12.0,Ceará-SC
292.0,36,0,38,0,53.0,25.0,0.6944444444444444,1.4722222222222223,9.0,Sport
275.0,36,3,74,1,24.0,59.0,1.6388888888888888,0.6666666666666666,18.0,Palmeiras
284.0,36,0,62,0,27.0,44.0,1.2222222222222223,0.75,19.0,Grêmio
283.0,37,0,52,1,32.0,32.0,0.8648648648648649,0.8648648648648649,12.0,Cruzeiro
293.0,37,1,54,1,34.0,45.0,1.2162162162162162,0.918918918918919,15.0,Atlético-PR
327.0,37,3,41,1,46.0,26.0,0.7027027027027027,1.2432432432432432,11.0,América-MG
287.0,37,1,37,1,60.0,28.0,0.7567567567567568,1.6216216216216217,11.0,Vitória
267.0,37,0,42,1,46.0,36.0,0.972972972972973,1.2432432432432432,6.0,Vasco
263.0,37,3,48,1,45.0,36.0,0.972972972972973,1.2162162162162162,10.0,Botafogo
276.0,37,1,63,1,33.0,44.0,1.1891891891891893,0.8918918918918919,15.0,São Paulo
277.0,37,3,50,1,36.0,41.0,1.1081081081081081,0.972972972972973,14.0,Santos
264.0,37,1,44,1,34.0,27.0,0.7297297297297297,0.918918918918919,12.0,Corinthians
285.0,37,3,68,1,28.0,49.0,1.3243243243243243,0.7567567567567568,16.0,Internacional
282.0,37,0,56,0,43.0,45.0,1.2162162162162162,1.162162162162162,10.0,Atlético-MG
217.0,37,0,20,0,56.0,15.0,0.40540540540540543,1.5135135135135136,5.0,Paraná
315.0,37,1,41,0,49.0,26.0,0.7027027027027027,1.3243243243243243,9.0,Chapecoense
265.0,37,0,47,0,41.0,33.0,0.8918918918918919,1.1081081081081081,12.0,Bahia
266.0,37,0,42,0,46.0,28.0,0.7567567567567568,1.2432432432432432,13.0,Fluminense
262.0,37,3,76,0,27.0,48.0,1.2972972972972974,0.7297297297297297,19.0,Flamengo
354.0,37,1,41,0,35.0,24.0,0.6486486486486487,0.9459459459459459,12.0,Ceará-SC
292.0,37,1,39,0,53.0,25.0,0.6756756756756757,1.4324324324324325,10.0,Sport
